datetime_iso,year,month,day,hour,demand,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_sin,day_cos,hour_sin,hour_cos,weekday,is_mond,is_tues,is_wed,is_thurs,is_fri,is_sat,is_sun,type_of_day,type_day_workday,type_day_sat,type_day_sun,type_day_holiday,holiday_coef
2021-08-16 00:00:00,2021,8,16,0,24895.16666666667,0,0,0,0,0,0,0,1,0,0,0,0,-0.101168,-0.994869,0.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
2021-08-16 01:00:00,2021,8,16,1,24015.83333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.101168,-0.994869,0.258819,0.965926,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
2021-08-16 02:00:00,2021,8,16,2,23627.83333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.101168,-0.994869,0.5,0.866025,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
2021-08-16 03:00:00,2021,8,16,3,23714.33333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.101168,-0.994869,0.707107,0.707107,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
2021-08-16 04:00:00,2021,8,16,4,24782.33333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.101168,-0.994869,0.866025,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
2021-08-16 05:00:00,2021,8,16,5,25847.5,0,0,0,0,0,0,0,1,0,0,0,0,-0.101168,-0.994869,0.965926,0.258819,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
2021-08-16 06:00:00,2021,8,16,6,26485.33333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.101168,-0.994869,1.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
2021-08-16 07:00:00,2021,8,16,7,28050.33333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.101168,-0.994869,0.965926,-0.258819,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
2021-08-16 08:00:00,2021,8,16,8,29266.5,0,0,0,0,0,0,0,1,0,0,0,0,-0.101168,-0.994869,0.866025,-0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
2021-08-16 09:00:00,2021,8,16,9,30303.5,0,0,0,0,0,0,0,1,0,0,0,0,-0.101168,-0.994869,0.707107,-0.707107,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
2021-08-16 10:00:00,2021,8,16,10,31283.83333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.101168,-0.994869,0.5,-0.866025,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
2021-08-16 11:00:00,2021,8,16,11,32330.83333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.101168,-0.994869,0.258819,-0.965926,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
2021-08-16 12:00:00,2021,8,16,12,33038.83333333334,0,0,0,0,0,0,0,1,0,0,0,0,-0.101168,-0.994869,0.0,-1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
2021-08-16 13:00:00,2021,8,16,13,32668.66666666667,0,0,0,0,0,0,0,1,0,0,0,0,-0.101168,-0.994869,-0.258819,-0.965926,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
2021-08-16 14:00:00,2021,8,16,14,32305.66666666667,0,0,0,0,0,0,0,1,0,0,0,0,-0.101168,-0.994869,-0.5,-0.866025,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
2021-08-16 15:00:00,2021,8,16,15,31878.83333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.101168,-0.994869,-0.707107,-0.707107,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
2021-08-16 16:00:00,2021,8,16,16,31181.83333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.101168,-0.994869,-0.866025,-0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
2021-08-16 17:00:00,2021,8,16,17,30578.0,0,0,0,0,0,0,0,1,0,0,0,0,-0.101168,-0.994869,-0.965926,-0.258819,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
2021-08-16 18:00:00,2021,8,16,18,30431.33333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.101168,-0.994869,-1.0,-0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
2021-08-16 19:00:00,2021,8,16,19,31183.5,0,0,0,0,0,0,0,1,0,0,0,0,-0.101168,-0.994869,-0.965926,0.258819,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
2021-08-16 20:00:00,2021,8,16,20,30697.33333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.101168,-0.994869,-0.866025,0.5,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
2021-08-16 21:00:00,2021,8,16,21,28785.83333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.101168,-0.994869,-0.707107,0.707107,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
2021-08-16 22:00:00,2021,8,16,22,27812.16666666667,0,0,0,0,0,0,0,1,0,0,0,0,-0.101168,-0.994869,-0.5,0.866025,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
2021-08-16 23:00:00,2021,8,16,23,26338.66666666667,0,0,0,0,0,0,0,1,0,0,0,0,-0.101168,-0.994869,-0.258819,0.965926,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
2021-08-17 00:00:00,2021,8,17,0,25069.16666666667,0,0,0,0,0,0,0,1,0,0,0,0,-0.299363,-0.954139,0.0,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2021-08-17 01:00:00,2021,8,17,1,24290.83333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.299363,-0.954139,0.258819,0.965926,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2021-08-17 02:00:00,2021,8,17,2,23834.16666666667,0,0,0,0,0,0,0,1,0,0,0,0,-0.299363,-0.954139,0.5,0.866025,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2021-08-17 03:00:00,2021,8,17,3,23925.16666666667,0,0,0,0,0,0,0,1,0,0,0,0,-0.299363,-0.954139,0.707107,0.707107,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2021-08-17 04:00:00,2021,8,17,4,25096.33333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.299363,-0.954139,0.866025,0.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2021-08-17 05:00:00,2021,8,17,5,26457.5,0,0,0,0,0,0,0,1,0,0,0,0,-0.299363,-0.954139,0.965926,0.258819,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2021-08-17 06:00:00,2021,8,17,6,27127.83333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.299363,-0.954139,1.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2021-08-17 07:00:00,2021,8,17,7,28560.0,0,0,0,0,0,0,0,1,0,0,0,0,-0.299363,-0.954139,0.965926,-0.258819,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2021-08-17 08:00:00,2021,8,17,8,29597.0,0,0,0,0,0,0,0,1,0,0,0,0,-0.299363,-0.954139,0.866025,-0.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2021-08-17 09:00:00,2021,8,17,9,30487.0,0,0,0,0,0,0,0,1,0,0,0,0,-0.299363,-0.954139,0.707107,-0.707107,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2021-08-17 10:00:00,2021,8,17,10,31295.0,0,0,0,0,0,0,0,1,0,0,0,0,-0.299363,-0.954139,0.5,-0.866025,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2021-08-17 11:00:00,2021,8,17,11,31997.5,0,0,0,0,0,0,0,1,0,0,0,0,-0.299363,-0.954139,0.258819,-0.965926,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2021-08-17 12:00:00,2021,8,17,12,32361.83333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.299363,-0.954139,0.0,-1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2021-08-17 13:00:00,2021,8,17,13,31770.83333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.299363,-0.954139,-0.258819,-0.965926,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2021-08-17 14:00:00,2021,8,17,14,31625.66666666667,0,0,0,0,0,0,0,1,0,0,0,0,-0.299363,-0.954139,-0.5,-0.866025,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2021-08-17 15:00:00,2021,8,17,15,31276.5,0,0,0,0,0,0,0,1,0,0,0,0,-0.299363,-0.954139,-0.707107,-0.707107,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2021-08-17 16:00:00,2021,8,17,16,30660.5,0,0,0,0,0,0,0,1,0,0,0,0,-0.299363,-0.954139,-0.866025,-0.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2021-08-17 17:00:00,2021,8,17,17,30225.83333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.299363,-0.954139,-0.965926,-0.258819,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2021-08-17 18:00:00,2021,8,17,18,29968.0,0,0,0,0,0,0,0,1,0,0,0,0,-0.299363,-0.954139,-1.0,-0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2021-08-17 19:00:00,2021,8,17,19,30779.5,0,0,0,0,0,0,0,1,0,0,0,0,-0.299363,-0.954139,-0.965926,0.258819,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2021-08-17 20:00:00,2021,8,17,20,29912.16666666667,0,0,0,0,0,0,0,1,0,0,0,0,-0.299363,-0.954139,-0.866025,0.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2021-08-17 21:00:00,2021,8,17,21,28020.66666666667,0,0,0,0,0,0,0,1,0,0,0,0,-0.299363,-0.954139,-0.707107,0.707107,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2021-08-17 22:00:00,2021,8,17,22,27128.16666666667,0,0,0,0,0,0,0,1,0,0,0,0,-0.299363,-0.954139,-0.5,0.866025,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2021-08-17 23:00:00,2021,8,17,23,25874.83333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.299363,-0.954139,-0.258819,0.965926,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0
2021-08-18 00:00:00,2021,8,18,0,24785.66666666667,0,0,0,0,0,0,0,1,0,0,0,0,-0.485302,-0.874347,0.0,1.0,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0
2021-08-18 01:00:00,2021,8,18,1,24043.0,0,0,0,0,0,0,0,1,0,0,0,0,-0.485302,-0.874347,0.258819,0.965926,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0
2021-08-18 02:00:00,2021,8,18,2,23817.33333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.485302,-0.874347,0.5,0.866025,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0
2021-08-18 03:00:00,2021,8,18,3,23838.83333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.485302,-0.874347,0.707107,0.707107,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0
2021-08-18 04:00:00,2021,8,18,4,25145.5,0,0,0,0,0,0,0,1,0,0,0,0,-0.485302,-0.874347,0.866025,0.5,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0
2021-08-18 05:00:00,2021,8,18,5,26442.83333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.485302,-0.874347,0.965926,0.258819,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0
2021-08-18 06:00:00,2021,8,18,6,27219.5,0,0,0,0,0,0,0,1,0,0,0,0,-0.485302,-0.874347,1.0,0.0,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0
2021-08-18 07:00:00,2021,8,18,7,28574.16666666667,0,0,0,0,0,0,0,1,0,0,0,0,-0.485302,-0.874347,0.965926,-0.258819,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0
2021-08-18 08:00:00,2021,8,18,8,29681.16666666667,0,0,0,0,0,0,0,1,0,0,0,0,-0.485302,-0.874347,0.866025,-0.5,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0
2021-08-18 09:00:00,2021,8,18,9,30285.33333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.485302,-0.874347,0.707107,-0.707107,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0
2021-08-18 10:00:00,2021,8,18,10,31133.16666666667,0,0,0,0,0,0,0,1,0,0,0,0,-0.485302,-0.874347,0.5,-0.866025,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0
2021-08-18 11:00:00,2021,8,18,11,31866.5,0,0,0,0,0,0,0,1,0,0,0,0,-0.485302,-0.874347,0.258819,-0.965926,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0
2021-08-18 12:00:00,2021,8,18,12,32249.66666666667,0,0,0,0,0,0,0,1,0,0,0,0,-0.485302,-0.874347,0.0,-1.0,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0
2021-08-18 13:00:00,2021,8,18,13,31718.0,0,0,0,0,0,0,0,1,0,0,0,0,-0.485302,-0.874347,-0.258819,-0.965926,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0
2021-08-18 14:00:00,2021,8,18,14,31378.83333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.485302,-0.874347,-0.5,-0.866025,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0
2021-08-18 15:00:00,2021,8,18,15,31201.0,0,0,0,0,0,0,0,1,0,0,0,0,-0.485302,-0.874347,-0.707107,-0.707107,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0
2021-08-18 16:00:00,2021,8,18,16,30475.5,0,0,0,0,0,0,0,1,0,0,0,0,-0.485302,-0.874347,-0.866025,-0.5,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0
2021-08-18 17:00:00,2021,8,18,17,29921.5,0,0,0,0,0,0,0,1,0,0,0,0,-0.485302,-0.874347,-0.965926,-0.258819,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0
2021-08-18 18:00:00,2021,8,18,18,29753.5,0,0,0,0,0,0,0,1,0,0,0,0,-0.485302,-0.874347,-1.0,-0.0,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0
2021-08-18 19:00:00,2021,8,18,19,30645.16666666667,0,0,0,0,0,0,0,1,0,0,0,0,-0.485302,-0.874347,-0.965926,0.258819,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0
2021-08-18 20:00:00,2021,8,18,20,29713.33333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.485302,-0.874347,-0.866025,0.5,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0
2021-08-18 21:00:00,2021,8,18,21,27917.66666666667,0,0,0,0,0,0,0,1,0,0,0,0,-0.485302,-0.874347,-0.707107,0.707107,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0
2021-08-18 22:00:00,2021,8,18,22,27159.83333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.485302,-0.874347,-0.5,0.866025,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0
2021-08-18 23:00:00,2021,8,18,23,25779.66666666667,0,0,0,0,0,0,0,1,0,0,0,0,-0.485302,-0.874347,-0.258819,0.965926,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0
2021-08-19 00:00:00,2021,8,19,0,24550.83333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.651372,-0.758758,0.0,1.0,3,0,0,0,1,0,0,0,0,1,0,0,0,0.0
2021-08-19 01:00:00,2021,8,19,1,23848.0,0,0,0,0,0,0,0,1,0,0,0,0,-0.651372,-0.758758,0.258819,0.965926,3,0,0,0,1,0,0,0,0,1,0,0,0,0.0
2021-08-19 02:00:00,2021,8,19,2,23601.5,0,0,0,0,0,0,0,1,0,0,0,0,-0.651372,-0.758758,0.5,0.866025,3,0,0,0,1,0,0,0,0,1,0,0,0,0.0
2021-08-19 03:00:00,2021,8,19,3,23670.16666666667,0,0,0,0,0,0,0,1,0,0,0,0,-0.651372,-0.758758,0.707107,0.707107,3,0,0,0,1,0,0,0,0,1,0,0,0,0.0
2021-08-19 04:00:00,2021,8,19,4,25063.5,0,0,0,0,0,0,0,1,0,0,0,0,-0.651372,-0.758758,0.866025,0.5,3,0,0,0,1,0,0,0,0,1,0,0,0,0.0
2021-08-19 05:00:00,2021,8,19,5,26585.66666666667,0,0,0,0,0,0,0,1,0,0,0,0,-0.651372,-0.758758,0.965926,0.258819,3,0,0,0,1,0,0,0,0,1,0,0,0,0.0
2021-08-19 06:00:00,2021,8,19,6,27285.16666666667,0,0,0,0,0,0,0,1,0,0,0,0,-0.651372,-0.758758,1.0,0.0,3,0,0,0,1,0,0,0,0,1,0,0,0,0.0
2021-08-19 07:00:00,2021,8,19,7,28646.66666666667,0,0,0,0,0,0,0,1,0,0,0,0,-0.651372,-0.758758,0.965926,-0.258819,3,0,0,0,1,0,0,0,0,1,0,0,0,0.0
2021-08-19 08:00:00,2021,8,19,8,29680.83333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.651372,-0.758758,0.866025,-0.5,3,0,0,0,1,0,0,0,0,1,0,0,0,0.0
2021-08-19 09:00:00,2021,8,19,9,30255.83333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.651372,-0.758758,0.707107,-0.707107,3,0,0,0,1,0,0,0,0,1,0,0,0,0.0
2021-08-19 10:00:00,2021,8,19,10,31061.66666666667,0,0,0,0,0,0,0,1,0,0,0,0,-0.651372,-0.758758,0.5,-0.866025,3,0,0,0,1,0,0,0,0,1,0,0,0,0.0
2021-08-19 11:00:00,2021,8,19,11,31873.5,0,0,0,0,0,0,0,1,0,0,0,0,-0.651372,-0.758758,0.258819,-0.965926,3,0,0,0,1,0,0,0,0,1,0,0,0,0.0
2021-08-19 12:00:00,2021,8,19,12,32119.0,0,0,0,0,0,0,0,1,0,0,0,0,-0.651372,-0.758758,0.0,-1.0,3,0,0,0,1,0,0,0,0,1,0,0,0,0.0
2021-08-19 13:00:00,2021,8,19,13,31599.5,0,0,0,0,0,0,0,1,0,0,0,0,-0.651372,-0.758758,-0.258819,-0.965926,3,0,0,0,1,0,0,0,0,1,0,0,0,0.0
2021-08-19 14:00:00,2021,8,19,14,31013.5,0,0,0,0,0,0,0,1,0,0,0,0,-0.651372,-0.758758,-0.5,-0.866025,3,0,0,0,1,0,0,0,0,1,0,0,0,0.0
2021-08-19 15:00:00,2021,8,19,15,30883.66666666667,0,0,0,0,0,0,0,1,0,0,0,0,-0.651372,-0.758758,-0.707107,-0.707107,3,0,0,0,1,0,0,0,0,1,0,0,0,0.0
2021-08-19 16:00:00,2021,8,19,16,30255.83333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.651372,-0.758758,-0.866025,-0.5,3,0,0,0,1,0,0,0,0,1,0,0,0,0.0
2021-08-19 17:00:00,2021,8,19,17,29814.16666666667,0,0,0,0,0,0,0,1,0,0,0,0,-0.651372,-0.758758,-0.965926,-0.258819,3,0,0,0,1,0,0,0,0,1,0,0,0,0.0
2021-08-19 18:00:00,2021,8,19,18,29615.0,0,0,0,0,0,0,0,1,0,0,0,0,-0.651372,-0.758758,-1.0,-0.0,3,0,0,0,1,0,0,0,0,1,0,0,0,0.0
2021-08-19 19:00:00,2021,8,19,19,30561.66666666667,0,0,0,0,0,0,0,1,0,0,0,0,-0.651372,-0.758758,-0.965926,0.258819,3,0,0,0,1,0,0,0,0,1,0,0,0,0.0
2021-08-19 20:00:00,2021,8,19,20,29567.83333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.651372,-0.758758,-0.866025,0.5,3,0,0,0,1,0,0,0,0,1,0,0,0,0.0
2021-08-19 21:00:00,2021,8,19,21,27683.16666666667,0,0,0,0,0,0,0,1,0,0,0,0,-0.651372,-0.758758,-0.707107,0.707107,3,0,0,0,1,0,0,0,0,1,0,0,0,0.0
2021-08-19 22:00:00,2021,8,19,22,26984.33333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.651372,-0.758758,-0.5,0.866025,3,0,0,0,1,0,0,0,0,1,0,0,0,0.0
2021-08-19 23:00:00,2021,8,19,23,25634.33333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.651372,-0.758758,-0.258819,0.965926,3,0,0,0,1,0,0,0,0,1,0,0,0,0.0
2021-08-20 00:00:00,2021,8,20,0,24433.33333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.790776,-0.612106,0.0,1.0,4,0,0,0,0,1,0,0,0,1,0,0,0,0.0
2021-08-20 01:00:00,2021,8,20,1,23845.0,0,0,0,0,0,0,0,1,0,0,0,0,-0.790776,-0.612106,0.258819,0.965926,4,0,0,0,0,1,0,0,0,1,0,0,0,0.0
2021-08-20 02:00:00,2021,8,20,2,23517.83333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.790776,-0.612106,0.5,0.866025,4,0,0,0,0,1,0,0,0,1,0,0,0,0.0
2021-08-20 03:00:00,2021,8,20,3,23537.83333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.790776,-0.612106,0.707107,0.707107,4,0,0,0,0,1,0,0,0,1,0,0,0,0.0
2021-08-20 04:00:00,2021,8,20,4,24958.83333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.790776,-0.612106,0.866025,0.5,4,0,0,0,0,1,0,0,0,1,0,0,0,0.0
2021-08-20 05:00:00,2021,8,20,5,26238.5,0,0,0,0,0,0,0,1,0,0,0,0,-0.790776,-0.612106,0.965926,0.258819,4,0,0,0,0,1,0,0,0,1,0,0,0,0.0
2021-08-20 06:00:00,2021,8,20,6,27140.66666666667,0,0,0,0,0,0,0,1,0,0,0,0,-0.790776,-0.612106,1.0,0.0,4,0,0,0,0,1,0,0,0,1,0,0,0,0.0
2021-08-20 07:00:00,2021,8,20,7,28677.83333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.790776,-0.612106,0.965926,-0.258819,4,0,0,0,0,1,0,0,0,1,0,0,0,0.0
2021-08-20 08:00:00,2021,8,20,8,29909.0,0,0,0,0,0,0,0,1,0,0,0,0,-0.790776,-0.612106,0.866025,-0.5,4,0,0,0,0,1,0,0,0,1,0,0,0,0.0
2021-08-20 09:00:00,2021,8,20,9,30813.0,0,0,0,0,0,0,0,1,0,0,0,0,-0.790776,-0.612106,0.707107,-0.707107,4,0,0,0,0,1,0,0,0,1,0,0,0,0.0
2021-08-20 10:00:00,2021,8,20,10,31584.0,0,0,0,0,0,0,0,1,0,0,0,0,-0.790776,-0.612106,0.5,-0.866025,4,0,0,0,0,1,0,0,0,1,0,0,0,0.0
2021-08-20 11:00:00,2021,8,20,11,32268.16666666667,0,0,0,0,0,0,0,1,0,0,0,0,-0.790776,-0.612106,0.258819,-0.965926,4,0,0,0,0,1,0,0,0,1,0,0,0,0.0
2021-08-20 12:00:00,2021,8,20,12,32469.33333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.790776,-0.612106,0.0,-1.0,4,0,0,0,0,1,0,0,0,1,0,0,0,0.0
2021-08-20 13:00:00,2021,8,20,13,31774.0,0,0,0,0,0,0,0,1,0,0,0,0,-0.790776,-0.612106,-0.258819,-0.965926,4,0,0,0,0,1,0,0,0,1,0,0,0,0.0
2021-08-20 14:00:00,2021,8,20,14,31313.0,0,0,0,0,0,0,0,1,0,0,0,0,-0.790776,-0.612106,-0.5,-0.866025,4,0,0,0,0,1,0,0,0,1,0,0,0,0.0
2021-08-20 15:00:00,2021,8,20,15,31086.33333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.790776,-0.612106,-0.707107,-0.707107,4,0,0,0,0,1,0,0,0,1,0,0,0,0.0
2021-08-20 16:00:00,2021,8,20,16,30531.33333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.790776,-0.612106,-0.866025,-0.5,4,0,0,0,0,1,0,0,0,1,0,0,0,0.0
2021-08-20 17:00:00,2021,8,20,17,30127.33333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.790776,-0.612106,-0.965926,-0.258819,4,0,0,0,0,1,0,0,0,1,0,0,0,0.0
2021-08-20 18:00:00,2021,8,20,18,29801.0,0,0,0,0,0,0,0,1,0,0,0,0,-0.790776,-0.612106,-1.0,-0.0,4,0,0,0,0,1,0,0,0,1,0,0,0,0.0
2021-08-20 19:00:00,2021,8,20,19,30656.83333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.790776,-0.612106,-0.965926,0.258819,4,0,0,0,0,1,0,0,0,1,0,0,0,0.0
2021-08-20 20:00:00,2021,8,20,20,29486.16666666667,0,0,0,0,0,0,0,1,0,0,0,0,-0.790776,-0.612106,-0.866025,0.5,4,0,0,0,0,1,0,0,0,1,0,0,0,0.0
2021-08-20 21:00:00,2021,8,20,21,27484.33333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.790776,-0.612106,-0.707107,0.707107,4,0,0,0,0,1,0,0,0,1,0,0,0,0.0
2021-08-20 22:00:00,2021,8,20,22,26736.66666666667,0,0,0,0,0,0,0,1,0,0,0,0,-0.790776,-0.612106,-0.5,0.866025,4,0,0,0,0,1,0,0,0,1,0,0,0,0.0
2021-08-20 23:00:00,2021,8,20,23,25622.5,0,0,0,0,0,0,0,1,0,0,0,0,-0.790776,-0.612106,-0.258819,0.965926,4,0,0,0,0,1,0,0,0,1,0,0,0,0.0
2021-08-21 00:00:00,2021,8,21,0,24251.0,0,0,0,0,0,0,0,1,0,0,0,0,-0.897805,-0.440394,0.0,1.0,5,0,0,0,0,0,1,0,1,0,1,0,0,0.0
2021-08-21 01:00:00,2021,8,21,1,23342.83333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.897805,-0.440394,0.258819,0.965926,5,0,0,0,0,0,1,0,1,0,1,0,0,0.0
2021-08-21 02:00:00,2021,8,21,2,22814.33333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.897805,-0.440394,0.5,0.866025,5,0,0,0,0,0,1,0,1,0,1,0,0,0.0
2021-08-21 03:00:00,2021,8,21,3,22504.0,0,0,0,0,0,0,0,1,0,0,0,0,-0.897805,-0.440394,0.707107,0.707107,5,0,0,0,0,0,1,0,1,0,1,0,0,0.0
2021-08-21 04:00:00,2021,8,21,4,22886.83333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.897805,-0.440394,0.866025,0.5,5,0,0,0,0,0,1,0,1,0,1,0,0,0.0
2021-08-21 05:00:00,2021,8,21,5,23077.83333333333,0,0,0,0,0,0,0,1,0,0,0,0,-0.897805,-0.440394,0.965926,0.258819,5,0,0,0,0,0,1,0,1,0,1,0,0,0.0
2021-08-21 06:00:00,2021,8,21,6,23929.66666666667,0,0,0,0,0,0,0,1,0,0,0,0,-0.897805,-0.440394,1.0,0.0,5,0,0,0,0,0,1,0,1,0,1,0,0,0.0
2021-08-21 07:00:00,2021,8,21,7,25718.0,0,0,0,0,0,0,0,1,0,0,0,0,-0.897805,-0.440394,0.965926,-0.258819,5,0,0,0,0,0,1,0,1,0,1,0,0,0.0
2021-08-21 08:00:00,2021,8,21,8,27423.5,0,0,0,0,0,0,0,1,0,0,0,0,-0.897805,-0.440394,0.866025,-0.5,5,0,0,0,0,0,1,0,1,0,1,0,0,0.0
2021-08-21 09:00:00,2021,8,21,9,28266.16666666667,0,0,0,0,0,0,0,1,0,0,0,0,-0.897805,-0.440394,0.707107,-0.707107,5,0,0,0,0,0,1,0,1,0,1,0,0,0.0
2021-08-21 10:00:00,2021,8,21,10,28888.66666666667,0,0,0,0,0,0,0,1,0,0,0,0,-0.897805,-0.440394,0.5,-0.866025,5,0,0,0,0,0,1,0,1,0,1,0,0,0.0
