year,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_sin,day_cos,hour_sin,hour_cos,is_mond,is_tues,is_wed,is_thurs,is_fri,is_sat,is_sun,type_day_workday,type_day_sat,type_day_sun,type_day_holiday,holiday_coef,demand,solar,solar_share_demand,wind,wind_share_demand,gas_generation,gas_price,residual_demand,interchange_balance,temp_dev,price_es_24h,target_price
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.394356,0.918958,0.866025,0.5,0,1,0,0,0,0,0,1,0,0,0,0.1433,21016.5,412.1667,0.0196,4795.4167,0.2282,6250.16666666667,36.47,15808.9166,-730.25,0.91,87.4,90.3
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.394356,0.918958,0.965926,0.258819,0,1,0,0,0,0,0,1,0,0,0,0.1433,23203.66666666667,505.75,0.0218,4536.9167,0.1955,6977.58333333333,36.47,18161.0,-785.75,0.88,88.0,110.48
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.394356,0.918958,1.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0.1433,24627.08333333333,4041.1667,0.1641,4225.75,0.1716,6238.83333333333,36.47,16360.1666,-1479.66666666667,0.86,87.38,115.0
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.394356,0.918958,0.965926,-0.258819,0,1,0,0,0,0,0,1,0,0,0,0.1433,25306.0,9512.25,0.3759,3578.1667,0.1414,5594.25,36.47,12215.5833,-4220.5,0.83,89.56,127.69
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.394356,0.918958,0.866025,-0.5,0,1,0,0,0,0,0,1,0,0,0,0.1433,25345.83333333333,12239.8333,0.4829,3302.4167,0.1303,5090.41666666667,36.47,9803.5833,-4816.91666666667,0.8,84.26,135.43
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.394356,0.918958,0.707107,-0.707107,0,1,0,0,0,0,0,1,0,0,0,0.1433,25443.58333333333,13550.75,0.5326,3134.4167,0.1232,4918.83333333333,36.47,8758.4166,-4129.91666666667,0.77,49.81,119.34
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.394356,0.918958,0.5,-0.866025,0,1,0,0,0,0,0,1,0,0,0,0.1433,25563.0,14793.4167,0.5787,3130.0,0.1224,4555.83333333333,36.47,7639.5833,-4163.5,0.74,31.0,115.21
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.394356,0.918958,0.258819,-0.965926,0,1,0,0,0,0,0,1,0,0,0,0.1433,25998.16666666667,15105.4167,0.581,3126.0,0.1202,4723.25,36.47,7766.75,-4056.41666666667,0.71,110.0,108.96
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.394356,0.918958,0.0,-1.0,0,1,0,0,0,0,0,1,0,0,0,0.1433,25844.91666666667,15031.9167,0.5816,3074.6667,0.119,4897.75,36.47,7738.3333,-4324.16666666667,0.68,114.95,98.46
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.394356,0.918958,-0.258819,-0.965926,0,1,0,0,0,0,0,1,0,0,0,0.1433,25278.83333333333,14625.25,0.5786,3237.6667,0.1281,4469.5,36.47,7415.9166,-3928.33333333333,0.65,114.95,92.76
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.394356,0.918958,-0.5,-0.866025,0,1,0,0,0,0,0,1,0,0,0,0.1433,25370.16666666667,13871.1667,0.5468,3283.0833,0.1294,5035.58333333333,36.47,8215.9167,-3715.16666666667,0.62,94.85,86.32
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.394356,0.918958,-0.707107,-0.707107,0,1,0,0,0,0,0,1,0,0,0,0.1433,25596.41666666667,12133.6667,0.474,3372.0,0.1317,5728.0,36.47,10090.75,-3336.16666666667,0.59,110.0,94.85
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.394356,0.918958,-0.866025,-0.5,0,1,0,0,0,0,0,1,0,0,0,0.1433,25708.83333333333,9612.3333,0.3739,3526.9167,0.1372,6934.41666666667,36.47,12569.5833,-2948.75,0.56,81.0,112.18
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.394356,0.918958,-0.965926,-0.258819,0,1,0,0,0,0,0,1,0,0,0,0.1433,26115.25,6331.75,0.2425,3639.5,0.1394,8558.83333333333,36.47,16144.0,-3101.16666666667,0.53,81.0,112.18
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.394356,0.918958,-1.0,-0.0,0,1,0,0,0,0,0,1,0,0,0,0.1433,27063.58333333333,2132.3333,0.0788,3675.75,0.1358,9907.5,36.47,21255.5,-1426.66666666667,0.5,110.0,114.69
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.394356,0.918958,-0.965926,0.258819,0,1,0,0,0,0,0,1,0,0,0,0.1433,28178.75,493.0,0.0175,4123.75,0.1463,9975.08333333333,36.47,23562.0,229.91666666667,0.48,67.0,124.99
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.394356,0.918958,-0.866025,0.5,0,1,0,0,0,0,0,1,0,0,0,0.1433,26305.25,387.25,0.0147,4497.0,0.171,9149.0,36.47,21421.0,-437.16666666667,0.45,117.06,142.86
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.394356,0.918958,-0.707107,0.707107,0,1,0,0,0,0,0,1,0,0,0,0.1433,23927.25,281.8333,0.0118,5009.5,0.2094,8074.16666666667,36.47,18635.9167,-1566.58333333333,0.42,122.57,148.16
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.394356,0.918958,-0.5,0.866025,0,1,0,0,0,0,0,1,0,0,0,0.1433,22511.91666666667,229.4167,0.0102,5602.0,0.2488,6196.83333333333,36.47,16680.5,-10.66666666667,0.39,122.57,125.0
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.394356,0.918958,-0.258819,0.965926,0,1,0,0,0,0,0,1,0,0,0,0.1433,21458.83333333333,108.1667,0.005,6213.0,0.2895,5452.91666666667,36.47,15137.6666,-71.08333333333,0.36,119.0,116.13
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.571268,0.820763,0.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0.0,20534.91666666667,80.5833,0.0039,6864.25,0.3343,5176.16666666667,34.25,13590.0834,-355.25,0.33,111.34,116.2
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.571268,0.820763,0.258819,0.965926,0,0,1,0,0,0,0,1,0,0,0,0.0,20248.58333333333,60.4167,0.003,7322.9167,0.3617,4918.16666666667,34.25,12865.2499,-546.0,0.35,90.3,102.63
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.571268,0.820763,0.5,0.866025,0,0,1,0,0,0,0,1,0,0,0,0.0,20115.75,59.5,0.003,7654.6667,0.3805,4577.5,34.25,12401.5833,-594.83333333333,0.38,90.3,100.97
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.571268,0.820763,0.707107,0.707107,0,0,1,0,0,0,0,1,0,0,0,0.0,20663.75,58.5833,0.0028,7737.75,0.3745,5107.41666666667,34.25,12867.4167,-846.08333333333,0.4,90.0,97.8
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.571268,0.820763,0.866025,0.5,0,0,1,0,0,0,0,1,0,0,0,0.0,22712.41666666667,35.3333,0.0016,7843.8333,0.3454,5710.16666666667,34.25,14833.2501,-536.16666666667,0.43,90.3,85.55
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.571268,0.820763,0.965926,0.258819,0,0,1,0,0,0,0,1,0,0,0,0.0,25166.0,390.75,0.0155,8256.8333,0.3281,6070.25,34.25,16518.4167,-715.83333333333,0.46,110.48,91.38
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.571268,0.820763,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0.0,26428.16666666667,3662.25,0.1386,7810.3333,0.2955,5768.08333333333,34.25,14955.5834,-858.0,0.48,115.0,102.0
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.571268,0.820763,0.965926,-0.258819,0,0,1,0,0,0,0,1,0,0,0,0.0,26651.66666666667,8316.1667,0.312,6785.0833,0.2546,4962.91666666667,34.25,11550.4167,-2857.25,0.5,127.69,121.2
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.571268,0.820763,0.866025,-0.5,0,0,1,0,0,0,0,1,0,0,0,0.0,26607.16666666667,11009.3333,0.4138,6639.3333,0.2495,3847.25,34.25,8958.5001,-3570.33333333333,0.53,135.43,119.34
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.571268,0.820763,0.707107,-0.707107,0,0,1,0,0,0,0,1,0,0,0,0.0,26483.58333333333,12526.9167,0.473,6781.5833,0.2561,3658.16666666667,34.25,7175.0833,-4415.91666666667,0.56,119.34,110.1
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.571268,0.820763,0.5,-0.866025,0,0,1,0,0,0,0,1,0,0,0,0.0,26970.41666666667,13534.6667,0.5018,7219.1667,0.2677,3468.91666666667,34.25,6216.5833,-3921.33333333333,0.58,115.21,82.1
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.571268,0.820763,0.258819,-0.965926,0,0,1,0,0,0,0,1,0,0,0,0.0,27150.33333333333,13968.9167,0.5145,7611.8333,0.2804,3066.25,34.25,5569.5833,-3315.41666666667,0.6,108.96,77.61
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.571268,0.820763,0.0,-1.0,0,0,1,0,0,0,0,1,0,0,0,0.0,26863.66666666667,14012.5833,0.5216,7574.8333,0.282,3011.91666666667,34.25,5276.2501,-2696.83333333333,0.63,98.46,65.99
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.571268,0.820763,-0.258819,-0.965926,0,0,1,0,0,0,0,1,0,0,0,0.0,26209.83333333333,13382.25,0.5106,8005.75,0.3054,3081.66666666667,34.25,4821.8333,-3175.75,0.65,92.76,49.95
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.571268,0.820763,-0.5,-0.866025,0,0,1,0,0,0,0,1,0,0,0,0.0,26006.41666666667,12442.5,0.4784,8924.8333,0.3432,3165.91666666667,34.25,4639.0834,-3687.41666666667,0.68,86.32,38.01
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.571268,0.820763,-0.707107,-0.707107,0,0,1,0,0,0,0,1,0,0,0,0.0,26103.25,11279.0833,0.4321,10339.3333,0.3961,2797.41666666667,34.25,4484.8334,-3552.5,0.7,94.85,30.0
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.571268,0.820763,-0.866025,-0.5,0,0,1,0,0,0,0,1,0,0,0,0.0,26075.91666666667,9359.75,0.3589,11291.3333,0.433,3610.91666666667,34.25,5424.8334,-3758.0,0.73,112.18,25.0
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.571268,0.820763,-0.965926,-0.258819,0,0,1,0,0,0,0,1,0,0,0,0.0,26723.91666666667,6113.25,0.2288,11499.5,0.4303,4799.41666666667,34.25,9111.1667,-3851.08333333333,0.76,112.18,40.0
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.571268,0.820763,-1.0,-0.0,0,0,1,0,0,0,0,1,0,0,0,0.0,27800.0,2314.75,0.0833,11301.75,0.4065,4871.58333333333,34.25,14183.5,-1527.41666666667,0.78,114.69,45.41
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.571268,0.820763,-0.965926,0.258819,0,0,1,0,0,0,0,1,0,0,0,0.0,28772.83333333333,559.4167,0.0194,10844.25,0.3769,5417.83333333333,34.25,17369.1666,937.16666666667,0.8,124.99,80.01
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.571268,0.820763,-0.866025,0.5,0,0,1,0,0,0,0,1,0,0,0,0.0,27011.25,440.1667,0.0163,11219.75,0.4154,4220.08333333333,34.25,15351.3333,305.0,0.83,142.86,117.84
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.571268,0.820763,-0.707107,0.707107,0,0,1,0,0,0,0,1,0,0,0,0.0,24549.0,319.9167,0.013,12093.25,0.4926,3652.83333333333,34.25,12135.8333,-1056.66666666667,0.86,148.16,122.99
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.571268,0.820763,-0.5,0.866025,0,0,1,0,0,0,0,1,0,0,0,0.0,23090.66666666667,226.25,0.0098,12193.0833,0.5281,3899.16666666667,34.25,10671.3334,-1679.58333333333,0.88,125.0,115.69
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.571268,0.820763,-0.258819,0.965926,0,0,1,0,0,0,0,1,0,0,0,0.0,21940.75,202.8333,0.0092,10987.9167,0.5008,4232.91666666667,34.25,10750.0,-1570.08333333333,0.9,116.13,85.49
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.724793,0.688967,0.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0.0,21172.83333333333,95.1667,0.0045,10248.9167,0.4841,3511.66666666667,33.21,10828.7499,-700.0,0.93,116.2,86.0
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.724793,0.688967,0.258819,0.965926,0,0,0,1,0,0,0,1,0,0,0,0.0,20823.33333333333,37.1667,0.0018,9632.0833,0.4626,3614.16666666667,33.21,11154.0833,-527.25,0.96,102.63,79.61
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.724793,0.688967,0.5,0.866025,0,0,0,1,0,0,0,1,0,0,0,0.0,20883.25,27.75,0.0013,9368.3333,0.4486,3501.66666666667,33.21,11487.1667,-254.33333333333,0.99,100.97,79.81
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.724793,0.688967,0.707107,0.707107,0,0,0,1,0,0,0,1,0,0,0,0.0,21339.91666666667,27.6667,0.0013,8462.4167,0.3966,3842.58333333333,33.21,12849.8333,493.41666666667,1.02,97.8,79.61
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.724793,0.688967,0.866025,0.5,0,0,0,1,0,0,0,1,0,0,0,0.0,23208.5,28.0,0.0012,7873.3333,0.3392,4270.0,33.21,15307.1667,771.66666666667,1.05,85.55,80.01
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.724793,0.688967,0.965926,0.258819,0,0,0,1,0,0,0,1,0,0,0,0.0,25419.75,450.3333,0.0177,7324.75,0.2882,4645.08333333333,33.21,17644.6667,1825.41666666667,1.08,91.38,82.2
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.724793,0.688967,1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0.0,26505.41666666667,3997.4167,0.1508,6065.8333,0.2289,4545.75,33.21,16442.1667,127.08333333333,1.12,102.0,100.68
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.724793,0.688967,0.965926,-0.258819,0,0,0,1,0,0,0,1,0,0,0,0.0,26454.41666666667,8544.6667,0.323,5162.1667,0.1951,4141.58333333333,33.21,12747.5833,-1784.41666666667,1.15,121.2,115.09
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.724793,0.688967,0.866025,-0.5,0,0,0,1,0,0,0,1,0,0,0,0.0,26354.83333333333,11451.75,0.4345,4880.8333,0.1852,2416.66666666667,33.21,10022.25,-2639.91666666667,1.18,119.34,119.9
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.724793,0.688967,0.707107,-0.707107,0,0,0,1,0,0,0,1,0,0,0,0.0,26180.91666666667,13039.5833,0.4981,5037.0833,0.1924,2093.91666666667,33.21,8104.2501,-2716.5,1.21,110.1,104.42
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.724793,0.688967,0.5,-0.866025,0,0,0,1,0,0,0,1,0,0,0,0.0,26771.33333333333,14531.0833,0.5428,5320.4167,0.1987,2107.58333333333,33.21,6919.8333,-2141.83333333333,1.24,82.1,90.0
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.724793,0.688967,0.258819,-0.965926,0,0,0,1,0,0,0,1,0,0,0,0.0,26826.66666666667,15220.3333,0.5674,5365.3333,0.2,1960.0,33.21,6241.0001,-1908.0,1.27,77.61,79.6
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.724793,0.688967,0.0,-1.0,0,0,0,1,0,0,0,1,0,0,0,0.0,26401.58333333333,15363.5833,0.5819,5299.1667,0.2007,1869.75,33.21,5738.8333,-1317.08333333333,1.3,65.99,71.07
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.724793,0.688967,-0.258819,-0.965926,0,0,0,1,0,0,0,1,0,0,0,0.0,25917.33333333333,15289.5,0.5899,5684.3333,0.2193,2425.91666666667,33.21,4943.5,-2518.08333333333,1.33,49.95,62.27
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.724793,0.688967,-0.5,-0.866025,0,0,0,1,0,0,0,1,0,0,0,0.0,25864.66666666667,14931.25,0.5773,6373.25,0.2464,2349.25,33.21,4560.1667,-3312.25,1.36,38.01,59.79
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.724793,0.688967,-0.707107,-0.707107,0,0,0,1,0,0,0,1,0,0,0,0.0,26193.08333333333,14261.3333,0.5445,6883.0,0.2628,2267.5,33.21,5048.75,-3380.5,1.39,30.0,65.14
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.724793,0.688967,-0.866025,-0.5,0,0,0,1,0,0,0,1,0,0,0,0.0,26367.5,12945.4167,0.491,6693.0833,0.2538,2982.83333333333,33.21,6729.0,-3743.08333333333,1.42,25.0,69.22
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.724793,0.688967,-0.965926,-0.258819,0,0,0,1,0,0,0,1,0,0,0,0.0,26819.25,9389.25,0.3501,6321.1667,0.2357,4587.91666666667,33.21,11108.8333,-2887.75,1.45,40.0,75.73
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.724793,0.688967,-1.0,-0.0,0,0,0,1,0,0,0,1,0,0,0,0.0,27497.16666666667,3324.6667,0.1209,5809.3333,0.2113,6356.75,33.21,18363.1667,280.91666666667,1.48,45.41,80.61
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.724793,0.688967,-0.965926,0.258819,0,0,0,1,0,0,0,1,0,0,0,0.0,28656.33333333333,795.1667,0.0277,5773.25,0.2015,6787.16666666667,33.21,22087.9166,1881.16666666667,1.52,80.01,108.0
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.724793,0.688967,-0.866025,0.5,0,0,0,1,0,0,0,1,0,0,0,0.0,26835.0,550.0,0.0205,5813.9167,0.2167,6025.58333333333,33.21,20471.0833,963.5,1.55,117.84,115.52
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.724793,0.688967,-0.707107,0.707107,0,0,0,1,0,0,0,1,0,0,0,0.0,24427.25,494.0,0.0202,5472.3333,0.224,5861.91666666667,33.21,18460.9167,191.91666666667,1.58,122.99,128.58
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.724793,0.688967,-0.5,0.866025,0,0,0,1,0,0,0,1,0,0,0,0.0,23000.66666666667,470.8333,0.0205,5177.0833,0.2251,5734.66666666667,33.21,17352.7501,543.75,1.61,115.69,121.63
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.724793,0.688967,-0.258819,0.965926,0,0,0,1,0,0,0,1,0,0,0,0.0,22028.16666666667,463.25,0.021,4785.4167,0.2172,5960.66666666667,33.21,16779.5,806.33333333333,1.64,85.49,115.09
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.848644,0.528964,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0.0,20921.5,439.25,0.021,4431.8333,0.2118,5697.66666666667,33.33,16050.4167,849.08333333333,1.67,86.0,110.39
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.848644,0.528964,0.258819,0.965926,0,0,0,0,1,0,0,1,0,0,0,0.0,20770.83333333333,401.3333,0.0193,4277.6667,0.2059,5682.08333333333,33.33,16091.8333,898.83333333333,1.68,79.61,104.09
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.848644,0.528964,0.5,0.866025,0,0,0,0,1,0,0,1,0,0,0,0.0,20563.75,267.9167,0.013,4216.0833,0.205,5323.25,33.33,16079.75,918.5,1.68,79.81,101.38
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.848644,0.528964,0.707107,0.707107,0,0,0,0,1,0,0,1,0,0,0,0.0,21203.41666666667,171.5833,0.0081,3952.4167,0.1864,5895.08333333333,33.33,17079.4167,890.83333333333,1.69,79.61,101.38
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.848644,0.528964,0.866025,0.5,0,0,0,0,1,0,0,1,0,0,0,0.0,23206.0,128.8333,0.0056,3660.25,0.1577,6606.83333333333,33.33,19416.9167,1564.75,1.69,80.01,94.0
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.848644,0.528964,0.965926,0.258819,0,0,0,0,1,0,0,1,0,0,0,0.0,25582.16666666667,583.8333,0.0228,3450.0,0.1349,7036.08333333333,33.33,21548.3334,2517.66666666667,1.7,82.2,101.38
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.848644,0.528964,1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0.0,26656.91666666667,4899.5833,0.1838,2981.1667,0.1118,6544.16666666667,33.33,18776.1667,-98.5,1.7,100.68,110.9
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.848644,0.528964,0.965926,-0.258819,0,0,0,0,1,0,0,1,0,0,0,0.0,26939.16666666667,11529.5,0.428,2543.5833,0.0944,4585.0,33.33,12866.0834,-2705.0,1.71,115.09,114.87
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.848644,0.528964,0.866025,-0.5,0,0,0,0,1,0,0,1,0,0,0,0.0,26944.66666666667,15365.4167,0.5703,2517.5,0.0934,3902.16666666667,33.33,9061.75,-3076.08333333333,1.71,119.9,112.58
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.848644,0.528964,0.707107,-0.707107,0,0,0,0,1,0,0,1,0,0,0,0.0,26883.75,16632.0833,0.6187,2721.8333,0.1012,3715.91666666667,33.33,7529.8334,-3779.0,1.72,104.42,102.61
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.848644,0.528964,0.5,-0.866025,0,0,0,0,1,0,0,1,0,0,0,0.0,27068.91666666667,17296.6667,0.639,3079.5,0.1138,3994.16666666667,33.33,6692.75,-4699.83333333333,1.72,90.0,95.89
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.848644,0.528964,0.258819,-0.965926,0,0,0,0,1,0,0,1,0,0,0,0.0,27268.91666666667,17532.4167,0.6429,3407.4167,0.125,3627.0,33.33,6329.0833,-4533.83333333333,1.73,79.6,91.03
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.848644,0.528964,0.0,-1.0,0,0,0,0,1,0,0,1,0,0,0,0.0,26689.08333333333,17508.4167,0.656,3621.5,0.1357,3137.83333333333,33.33,5559.1666,-4024.58333333333,1.74,71.07,84.99
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.848644,0.528964,-0.258819,-0.965926,0,0,0,0,1,0,0,1,0,0,0,0.0,26069.16666666667,17188.5833,0.6593,3865.5833,0.1483,3784.66666666667,33.33,5015.0001,-4952.33333333333,1.74,62.27,82.0
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.848644,0.528964,-0.5,-0.866025,0,0,0,0,1,0,0,1,0,0,0,0.0,25727.75,16298.75,0.6335,4285.5833,0.1666,3568.83333333333,33.33,5143.4167,-4772.75,1.75,59.79,78.9
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.848644,0.528964,-0.707107,-0.707107,0,0,0,0,1,0,0,1,0,0,0,0.0,25910.5,14904.1667,0.5752,4472.1667,0.1726,4111.5,33.33,6534.1666,-4776.16666666667,1.75,65.14,80.0
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.848644,0.528964,-0.866025,-0.5,0,0,0,0,1,0,0,1,0,0,0,0.0,26261.08333333333,13319.75,0.5072,4261.1667,0.1623,5380.41666666667,33.33,8680.1666,-4315.5,1.76,69.22,75.43
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.848644,0.528964,-0.965926,-0.258819,0,0,0,0,1,0,0,1,0,0,0,0.0,26492.91666666667,8933.0,0.3372,4124.75,0.1557,7272.58333333333,33.33,13435.1667,-3374.83333333333,1.76,75.73,82.0
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.848644,0.528964,-1.0,-0.0,0,0,0,0,1,0,0,1,0,0,0,0.0,26871.33333333333,3291.0833,0.1225,3912.5,0.1456,8566.08333333333,33.33,19667.75,-657.83333333333,1.77,80.61,101.38
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.848644,0.528964,-0.965926,0.258819,0,0,0,0,1,0,0,1,0,0,0,0.0,27661.75,882.9167,0.0319,3929.8333,0.1421,8071.08333333333,33.33,22849.0,1354.83333333333,1.77,108.0,111.05
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.848644,0.528964,-0.866025,0.5,0,0,0,0,1,0,0,1,0,0,0,0.0,26191.66666666667,691.5833,0.0264,4209.1667,0.1607,7890.75,33.33,21290.9167,106.0,1.78,115.52,130.0
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.848644,0.528964,-0.707107,0.707107,0,0,0,0,1,0,0,1,0,0,0,0.0,24029.33333333333,675.8333,0.0281,4465.75,0.1858,7422.75,33.33,18887.75,-1046.0,1.78,128.58,127.05
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.848644,0.528964,-0.5,0.866025,0,0,0,0,1,0,0,1,0,0,0,0.0,23011.25,651.25,0.0283,4437.5833,0.1928,6457.83333333333,33.33,17922.4167,304.5,1.79,121.63,115.56
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.848644,0.528964,-0.258819,0.965926,0,0,0,0,1,0,0,1,0,0,0,0.0,21753.33333333333,657.3333,0.0302,4469.1667,0.2054,5948.08333333333,33.33,16626.8333,404.0,1.79,115.09,110.9
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.937752,0.347305,0.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0.0,20665.91666666667,660.4167,0.032,4672.8333,0.2261,5423.5,33.77,15332.6667,650.33333333333,1.8,110.39,118.71
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.937752,0.347305,0.258819,0.965926,0,0,0,0,0,1,0,0,1,0,0,0.0,20055.25,648.0833,0.0323,4684.25,0.2336,5176.16666666667,33.77,14722.9167,521.91666666667,1.76,104.09,116.0
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.937752,0.347305,0.5,0.866025,0,0,0,0,0,1,0,0,1,0,0,0.0,19650.41666666667,627.5833,0.0319,4520.0,0.23,5112.58333333333,33.77,14502.8334,526.91666666667,1.73,101.38,107.98
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.937752,0.347305,0.707107,0.707107,0,0,0,0,0,1,0,0,1,0,0,0.0,19557.66666666667,458.3333,0.0234,4008.6667,0.205,5095.08333333333,33.77,15090.6667,1120.5,1.69,101.38,100.0
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.937752,0.347305,0.866025,0.5,0,0,0,0,0,1,0,0,1,0,0,0.0,20084.08333333333,360.6667,0.018,3421.75,0.1704,5886.66666666667,33.77,16301.6666,1228.33333333333,1.65,94.0,100.7
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.937752,0.347305,0.965926,0.258819,0,0,0,0,0,1,0,0,1,0,0,0.0,20444.5,753.0,0.0368,3084.0833,0.1509,5756.25,33.77,16607.4167,1380.5,1.61,101.38,107.98
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.937752,0.347305,1.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0.0,21574.08333333333,4738.6667,0.2196,2805.25,0.13,5565.75,33.77,14030.1666,-822.25,1.58,110.9,110.0
2023,0,0,0,0,1,0,0,0,0,0,0,0,0.937752,0.347305,0.965926,-0.258819,0,0,0,0,0,1,0,0,1,0,0,0.0,22612.08333333333,10661.75,0.4715,2199.3333,0.0973,3557.66666666667,33.77,9751.0,-2192.33333333333,1.54,114.87,108.95
