datetime_iso,year,month,day,hour,demand,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_sin,day_cos,hour_sin,hour_cos,weekday,is_mond,is_tues,is_wed,is_thurs,is_fri,is_sat,is_sun,type_of_day,type_day_workday,type_day_sat,type_day_sun,type_day_holiday,holiday_coef,interchange_balance,solar,wind,residual_demand,solar_share_demand,wind_share_demand,temp,temp_dev,gas_generation,gas_price,price_es_24h,target_price
2024-01-01 00:00:00,2024,1,1,0,21200.66666666667,1,0,0,0,0,0,0,0,0,0,0,0,0.201299,0.97953,0.0,1.0,0,1,0,0,0,0,0,0,3,0,0,0,1,1.0,130.41666666667,29.0,5660.4167,15511.25,0.0014,0.267,10.17,11.83,4053.91666666667,30.55,18.21,63.33
2024-01-01 01:00:00,2024,1,1,1,20033.08333333333,1,0,0,0,0,0,0,0,0,0,0,0,0.201299,0.97953,0.258819,0.965926,0,1,0,0,0,0,0,0,3,0,0,0,1,1.0,-438.25,29.0,5482.0833,14522.0,0.0014,0.2737,10.14,11.86,4116.83333333333,30.55,5.0,50.09
2024-01-01 02:00:00,2024,1,1,2,18867.66666666667,1,0,0,0,0,0,0,0,0,0,0,0,0.201299,0.97953,0.5,0.866025,0,1,0,0,0,0,0,0,3,0,0,0,1,1.0,-321.91666666667,29.0,5220.9167,13617.75,0.0015,0.2767,10.1,11.9,4099.83333333333,30.55,4.0,47.5
2024-01-01 03:00:00,2024,1,1,3,18137.16666666667,1,0,0,0,0,0,0,0,0,0,0,0,0.201299,0.97953,0.707107,0.707107,0,1,0,0,0,0,0,0,3,0,0,0,1,1.0,-267.75,29.0,5216.5,12891.6667,0.0016,0.2876,10.06,11.94,4112.08333333333,30.55,0.31,43.5
2024-01-01 04:00:00,2024,1,1,4,17881.16666666667,1,0,0,0,0,0,0,0,0,0,0,0,0.201299,0.97953,0.866025,0.5,0,1,0,0,0,0,0,0,3,0,0,0,1,1.0,-415.25,29.0,5188.6667,12663.5,0.0016,0.2902,10.03,11.97,4293.16666666667,30.55,0.0,42.5
2024-01-01 05:00:00,2024,1,1,5,18059.16666666667,1,0,0,0,0,0,0,0,0,0,0,0,0.201299,0.97953,0.965926,0.258819,0,1,0,0,0,0,0,0,3,0,0,0,1,1.0,-390.0,28.9167,5247.3333,12782.9167,0.0016,0.2906,9.99,12.01,4182.08333333333,30.55,0.0,42.09
2024-01-01 06:00:00,2024,1,1,6,18429.33333333333,1,0,0,0,0,0,0,0,0,0,0,0,0.201299,0.97953,1.0,0.0,0,1,0,0,0,0,0,0,3,0,0,0,1,1.0,-425.66666666667,28.0,5423.5833,12977.75,0.0015,0.2943,9.96,12.04,4168.75,30.55,0.01,42.5
2024-01-01 07:00:00,2024,1,1,7,18439.33333333333,1,0,0,0,0,0,0,0,0,0,0,0,0.201299,0.97953,0.965926,-0.258819,0,1,0,0,0,0,0,0,3,0,0,0,1,1.0,-215.41666666667,47.3333,5663.75,12728.25,0.0026,0.3072,9.93,12.07,4135.41666666667,30.55,4.0,42.59
2024-01-01 08:00:00,2024,1,1,8,18739.5,1,0,0,0,0,0,0,0,0,0,0,0,0.201299,0.97953,0.866025,-0.5,0,1,0,0,0,0,0,0,3,0,0,0,1,1.0,-342.41666666667,1085.4167,5868.1667,11785.9166,0.0579,0.3131,9.89,12.11,4473.41666666667,30.55,4.3,43.37
2024-01-01 09:00:00,2024,1,1,9,19864.83333333333,1,0,0,0,0,0,0,0,0,0,0,0,0.201299,0.97953,0.707107,-0.707107,0,1,0,0,0,0,0,0,3,0,0,0,1,1.0,-39.58333333333,4182.1667,5771.0833,9911.5833,0.2105,0.2905,9.86,12.14,3389.66666666667,30.55,10.47,42.29
2024-01-01 10:00:00,2024,1,1,10,21004.58333333333,1,0,0,0,0,0,0,0,0,0,0,0,0.201299,0.97953,0.5,-0.866025,0,1,0,0,0,0,0,0,3,0,0,0,1,1.0,-888.91666666667,7367.75,5672.1667,7964.6666,0.3508,0.27,9.82,12.18,2965.08333333333,30.55,18.21,35.61
2024-01-01 11:00:00,2024,1,1,11,21181.83333333333,1,0,0,0,0,0,0,0,0,0,0,0,0.201299,0.97953,0.258819,-0.965926,0,1,0,0,0,0,0,0,3,0,0,0,1,1.0,-2770.33333333333,9188.1667,6502.3333,5491.3333,0.4338,0.307,9.78,12.22,2703.08333333333,30.55,19.32,29.8
2024-01-01 12:00:00,2024,1,1,12,21358.83333333333,1,0,0,0,0,0,0,0,0,0,0,0,0.201299,0.97953,0.0,-1.0,0,1,0,0,0,0,0,0,3,0,0,0,1,1.0,-2924.08333333333,9917.25,6297.5833,5144.0,0.4643,0.2948,9.75,12.25,2732.08333333333,30.55,12.01,3.2
2024-01-01 13:00:00,2024,1,1,13,21436.66666666667,1,0,0,0,0,0,0,0,0,0,0,0,0.201299,0.97953,-0.258819,-0.965926,0,1,0,0,0,0,0,0,3,0,0,0,1,1.0,-4323.83333333333,10405.4167,6871.8333,4159.4167,0.4854,0.3206,9.72,12.28,2935.33333333333,30.55,18.21,2.06
2024-01-01 14:00:00,2024,1,1,14,20749.25,1,0,0,0,0,0,0,0,0,0,0,0,0.201299,0.97953,-0.5,-0.866025,0,1,0,0,0,0,0,0,3,0,0,0,1,1.0,-5967.58333333333,10783.3333,7252.9167,2713.0,0.5197,0.3496,9.68,12.32,2999.91666666667,30.55,18.21,1.73
2024-01-01 15:00:00,2024,1,1,15,20887.33333333333,1,0,0,0,0,0,0,0,0,0,0,0,0.201299,0.97953,-0.707107,-0.707107,0,1,0,0,0,0,0,0,3,0,0,0,1,1.0,-3060.83333333333,7623.5833,7439.6667,5824.0833,0.365,0.3562,9.64,12.36,2921.16666666667,30.55,18.21,5.72
2024-01-01 16:00:00,2024,1,1,16,22228.75,1,0,0,0,0,0,0,0,0,0,0,0,0.201299,0.97953,-0.866025,-0.5,0,1,0,0,0,0,0,0,3,0,0,0,1,1.0,-856.25,2506.5833,7311.5833,12410.5834,0.1128,0.3289,9.61,12.39,3823.83333333333,30.55,42.25,18.49
2024-01-01 17:00:00,2024,1,1,17,24787.91666666667,1,0,0,0,0,0,0,0,0,0,0,0,0.201299,0.97953,-0.965926,-0.258819,0,1,0,0,0,0,0,0,3,0,0,0,1,1.0,367.5,254.1667,8249.4167,16284.3333,0.0103,0.3328,9.57,12.43,3346.25,30.55,65.04,37.0
2024-01-01 18:00:00,2024,1,1,18,26178.91666666667,1,0,0,0,0,0,0,0,0,0,0,0,0.201299,0.97953,-1.0,-0.0,0,1,0,0,0,0,0,0,3,0,0,0,1,1.0,197.0,115.25,9032.6667,17031.0,0.0044,0.345,9.54,12.46,2928.41666666667,30.55,75.01,47.5
2024-01-01 19:00:00,2024,1,1,19,27187.33333333333,1,0,0,0,0,0,0,0,0,0,0,0,0.201299,0.97953,-0.965926,0.258819,0,1,0,0,0,0,0,0,3,0,0,0,1,1.0,759.0,82.6667,9147.4167,17957.2499,0.003,0.3365,9.51,12.49,2841.08333333333,30.55,101.3,54.97
2024-01-01 20:00:00,2024,1,1,20,27455.08333333333,1,0,0,0,0,0,0,0,0,0,0,0,0.201299,0.97953,-0.866025,0.5,0,1,0,0,0,0,0,0,3,0,0,0,1,1.0,891.83333333333,64.5,8816.25,18574.3333,0.0023,0.3211,9.47,12.53,3046.66666666667,30.55,92.97,60.9
2024-01-01 21:00:00,2024,1,1,21,25878.75,1,0,0,0,0,0,0,0,0,0,0,0,0.201299,0.97953,-0.707107,0.707107,0,1,0,0,0,0,0,0,3,0,0,0,1,1.0,913.0,59.8333,8740.9167,17078.0,0.0023,0.3378,9.44,12.56,2734.41666666667,30.55,85.49,60.0
2024-01-01 22:00:00,2024,1,1,22,23516.41666666667,1,0,0,0,0,0,0,0,0,0,0,0,0.201299,0.97953,-0.5,0.866025,0,1,0,0,0,0,0,0,3,0,0,0,1,1.0,-18.58333333333,59.0833,9163.75,14293.5834,0.0025,0.3897,9.4,12.6,2989.0,30.55,74.74,47.5
2024-01-01 23:00:00,2024,1,1,23,21444.41666666667,1,0,0,0,0,0,0,0,0,0,0,0,0.201299,0.97953,-0.258819,0.965926,0,1,0,0,0,0,0,0,3,0,0,0,1,1.0,-88.75,59.0833,9665.0833,11720.2501,0.0028,0.4507,9.36,12.64,3086.0,30.55,71.96,42.09
2024-01-02 00:00:00,2024,1,2,0,19714.25,1,0,0,0,0,0,0,0,0,0,0,0,0.394356,0.918958,0.0,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-74.16666666667,52.25,9793.25,9868.75,0.0027,0.4968,9.33,12.67,3208.66666666667,31.32,63.33,37.8
2024-01-02 01:00:00,2024,1,2,1,18741.66666666667,1,0,0,0,0,0,0,0,0,0,0,0,0.394356,0.918958,0.258819,0.965926,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-307.83333333333,30.0,9697.0,9014.6667,0.0016,0.5174,9.46,12.54,3382.66666666667,31.32,50.09,25.61
2024-01-02 02:00:00,2024,1,2,2,18329.41666666667,1,0,0,0,0,0,0,0,0,0,0,0,0.394356,0.918958,0.5,0.866025,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-372.58333333333,30.0,9779.75,8519.6667,0.0016,0.5336,9.58,12.42,3062.91666666667,31.32,47.5,20.61
2024-01-02 03:00:00,2024,1,2,3,18326.16666666667,1,0,0,0,0,0,0,0,0,0,0,0,0.394356,0.918958,0.707107,0.707107,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-8.75,30.0,9289.0833,9007.0834,0.0016,0.5069,9.71,12.29,3129.08333333333,31.32,43.5,14.54
2024-01-02 04:00:00,2024,1,2,4,19013.16666666667,1,0,0,0,0,0,0,0,0,0,0,0,0.394356,0.918958,0.866025,0.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,195.75,30.0,9438.9167,9544.25,0.0016,0.4964,9.84,12.16,3325.83333333333,31.32,42.5,13.21
2024-01-02 05:00:00,2024,1,2,5,21676.25,1,0,0,0,0,0,0,0,0,0,0,0,0.394356,0.918958,0.965926,0.258819,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,1110.41666666667,30.0,10321.8333,11324.4167,0.0014,0.4762,9.96,12.04,3478.25,31.32,42.09,14.54
2024-01-02 06:00:00,2024,1,2,6,25308.83333333333,1,0,0,0,0,0,0,0,0,0,0,0,0.394356,0.918958,1.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,829.58333333333,30.0,10956.6667,14322.1666,0.0012,0.4329,10.09,11.91,3573.5,31.32,42.5,36.29
2024-01-02 07:00:00,2024,1,2,7,28070.33333333333,1,0,0,0,0,0,0,0,0,0,0,0,0.394356,0.918958,0.965926,-0.258819,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,1799.75,118.0833,11423.8333,16528.4167,0.0042,0.407,10.22,11.78,2931.58333333333,31.32,42.59,44.7
2024-01-02 08:00:00,2024,1,2,8,29815.0,1,0,0,0,0,0,0,0,0,0,0,0,0.394356,0.918958,0.866025,-0.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,920.41666666667,1866.5833,11503.1667,16445.25,0.0626,0.3858,10.34,11.66,2499.83333333333,31.32,43.37,53.78
2024-01-02 09:00:00,2024,1,2,9,30574.25,1,0,0,0,0,0,0,0,0,0,0,0,0.394356,0.918958,0.707107,-0.707107,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-532.25,5391.0,11636.9167,13546.3333,0.1763,0.3806,10.47,11.53,1882.91666666667,31.32,42.29,54.23
2024-01-02 10:00:00,2024,1,2,10,30354.91666666667,1,0,0,0,0,0,0,0,0,0,0,0,0.394356,0.918958,0.5,-0.866025,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-2258.33333333333,6884.9167,11804.9167,11665.0833,0.2268,0.3889,10.6,11.4,2031.41666666667,31.32,35.61,50.0
2024-01-02 11:00:00,2024,1,2,11,30383.91666666667,1,0,0,0,0,0,0,0,0,0,0,0,0.394356,0.918958,0.258819,-0.965926,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-3038.0,7298.0833,12416.25,10669.5834,0.2402,0.4086,10.72,11.28,2243.5,31.32,29.8,52.2
2024-01-02 12:00:00,2024,1,2,12,30866.08333333333,1,0,0,0,0,0,0,0,0,0,0,0,0.394356,0.918958,0.0,-1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-2611.66666666667,7139.75,13235.5,10490.8333,0.2313,0.4288,10.85,11.15,2019.66666666667,31.32,3.2,45.0
2024-01-02 13:00:00,2024,1,2,13,30977.0,1,0,0,0,0,0,0,0,0,0,0,0,0.394356,0.918958,-0.258819,-0.965926,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-3418.25,6990.5833,14117.25,9869.1667,0.2257,0.4557,10.98,11.02,2253.75,31.32,2.06,43.0
2024-01-02 14:00:00,2024,1,2,14,30559.08333333333,1,0,0,0,0,0,0,0,0,0,0,0,0.394356,0.918958,-0.5,-0.866025,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-3296.0,6632.5833,14528.0,9398.5,0.217,0.4754,11.1,10.9,2065.58333333333,31.32,1.73,43.0
2024-01-02 15:00:00,2024,1,2,15,30437.08333333333,1,0,0,0,0,0,0,0,0,0,0,0,0.394356,0.918958,-0.707107,-0.707107,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-2047.25,4373.1667,14334.75,11729.1666,0.1437,0.471,11.23,10.77,2277.16666666667,31.32,5.72,40.99
2024-01-02 16:00:00,2024,1,2,16,31033.0,1,0,0,0,0,0,0,0,0,0,0,0,0.394356,0.918958,-0.866025,-0.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-1787.08333333333,1458.6667,14683.9167,14890.4166,0.047,0.4732,11.36,10.64,3257.75,31.32,18.49,43.66
2024-01-02 17:00:00,2024,1,2,17,32441.16666666667,1,0,0,0,0,0,0,0,0,0,0,0,0.394356,0.918958,-0.965926,-0.258819,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-1308.5,141.8333,15549.5,16749.8334,0.0044,0.4793,11.48,10.52,3453.08333333333,31.32,37.0,52.2
2024-01-02 18:00:00,2024,1,2,18,32815.41666666667,1,0,0,0,0,0,0,0,0,0,0,0,0.394356,0.918958,-1.0,-0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-914.75,69.0,15871.3333,16875.0834,0.0021,0.4837,11.61,10.39,3279.75,31.32,47.5,57.77
2024-01-02 19:00:00,2024,1,2,19,33395.41666666667,1,0,0,0,0,0,0,0,0,0,0,0,0.394356,0.918958,-0.965926,0.258819,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,281.16666666667,49.0833,16094.1667,17252.1667,0.0015,0.4819,11.74,10.26,3098.91666666667,31.32,54.97,62.45
2024-01-02 20:00:00,2024,1,2,20,32888.25,1,0,0,0,0,0,0,0,0,0,0,0,0.394356,0.918958,-0.866025,0.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-650.83333333333,24.25,16137.1667,16726.8333,0.0007,0.4907,11.86,10.14,3269.16666666667,31.32,60.9,58.0
2024-01-02 21:00:00,2024,1,2,21,30019.16666666667,1,0,0,0,0,0,0,0,0,0,0,0,0.394356,0.918958,-0.707107,0.707107,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-707.5,9.0,15948.1667,14062.0,0.0003,0.5313,11.99,10.01,2813.58333333333,31.32,60.0,52.83
2024-01-02 22:00:00,2024,1,2,22,26954.16666666667,1,0,0,0,0,0,0,0,0,0,0,0,0.394356,0.918958,-0.5,0.866025,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-175.91666666667,8.9167,14088.25,12857.0,0.0003,0.5227,12.12,9.88,2418.08333333333,31.32,47.5,46.26
2024-01-02 23:00:00,2024,1,2,23,24783.33333333333,1,0,0,0,0,0,0,0,0,0,0,0,0.394356,0.918958,-0.258819,0.965926,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-82.5,9.0,14748.5,10025.8333,0.0004,0.5951,12.24,9.76,2491.75,31.32,42.09,40.1
2024-01-03 00:00:00,2024,1,3,0,22885.08333333333,1,0,0,0,0,0,0,0,0,0,0,0,0.571268,0.820763,0.0,1.0,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,-426.75,8.1667,14474.25,8402.6666,0.0004,0.6325,12.37,9.63,2276.25,30.11,37.8,6.8
2024-01-03 01:00:00,2024,1,3,1,21645.75,1,0,0,0,0,0,0,0,0,0,0,0,0.571268,0.820763,0.258819,0.965926,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,-998.0,8.0,14149.9167,7487.8333,0.0004,0.6537,12.38,9.62,2219.83333333333,30.11,25.61,3.2
2024-01-03 02:00:00,2024,1,3,2,21093.75,1,0,0,0,0,0,0,0,0,0,0,0,0.571268,0.820763,0.5,0.866025,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,-827.58333333333,8.0,13854.75,7231.0,0.0004,0.6568,12.38,9.62,2068.33333333333,30.11,20.61,3.2
2024-01-03 03:00:00,2024,1,3,3,20938.25,1,0,0,0,0,0,0,0,0,0,0,0,0.571268,0.820763,0.707107,0.707107,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,-1003.16666666667,8.0,13685.5833,7244.6667,0.0004,0.6536,12.39,9.61,2090.08333333333,30.11,14.54,3.2
2024-01-03 04:00:00,2024,1,3,4,21512.5,1,0,0,0,0,0,0,0,0,0,0,0,0.571268,0.820763,0.866025,0.5,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,-302.41666666667,8.0,13481.75,8022.75,0.0004,0.6267,12.39,9.61,2105.83333333333,30.11,13.21,3.2
2024-01-03 05:00:00,2024,1,3,5,23729.25,1,0,0,0,0,0,0,0,0,0,0,0,0.571268,0.820763,0.965926,0.258819,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,434.5,6.8333,13588.5833,10133.8334,0.0003,0.5727,12.4,9.6,2519.41666666667,30.11,14.54,2.21
2024-01-03 06:00:00,2024,1,3,6,26788.58333333333,1,0,0,0,0,0,0,0,0,0,0,0,0.571268,0.820763,1.0,0.0,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,562.41666666667,6.0,13558.1667,13224.4166,0.0002,0.5061,12.4,9.6,2523.25,30.11,36.29,4.78
2024-01-03 07:00:00,2024,1,3,7,29448.41666666667,1,0,0,0,0,0,0,0,0,0,0,0,0.571268,0.820763,0.965926,-0.258819,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,1162.66666666667,54.8333,13442.1667,15951.4167,0.0019,0.4565,12.41,9.59,2154.58333333333,30.11,44.7,45.42
2024-01-03 08:00:00,2024,1,3,8,31009.08333333333,1,0,0,0,0,0,0,0,0,0,0,0,0.571268,0.820763,0.866025,-0.5,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,620.5,1124.5,13178.8333,16705.75,0.0363,0.425,12.41,9.59,2299.16666666667,30.11,53.78,61.92
2024-01-03 09:00:00,2024,1,3,9,31638.66666666667,1,0,0,0,0,0,0,0,0,0,0,0,0.571268,0.820763,0.707107,-0.707107,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,29.0,3279.25,12691.1667,15668.25,0.1036,0.4011,12.42,9.58,1941.25,30.11,54.23,67.0
2024-01-03 10:00:00,2024,1,3,10,31149.25,1,0,0,0,0,0,0,0,0,0,0,0,0.571268,0.820763,0.5,-0.866025,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,-755.83333333333,4802.5833,12312.0,14034.6667,0.1542,0.3953,12.42,9.58,1629.58333333333,30.11,50.0,63.6
2024-01-03 11:00:00,2024,1,3,11,30680.16666666667,1,0,0,0,0,0,0,0,0,0,0,0,0.571268,0.820763,0.258819,-0.965926,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,-865.25,5911.4167,11116.5,13652.25,0.1927,0.3623,12.43,9.57,1546.83333333333,30.11,52.2,58.5
2024-01-03 12:00:00,2024,1,3,12,31102.08333333333,1,0,0,0,0,0,0,0,0,0,0,0,0.571268,0.820763,0.0,-1.0,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,-918.16666666667,6062.0833,11593.9167,13446.0833,0.1949,0.3728,12.43,9.57,1833.83333333333,30.11,45.0,63.6
2024-01-03 13:00:00,2024,1,3,13,31047.16666666667,1,0,0,0,0,0,0,0,0,0,0,0,0.571268,0.820763,-0.258819,-0.965926,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,-1521.33333333333,5264.8333,11507.3333,14275.0001,0.1696,0.3706,12.44,9.56,2211.58333333333,30.11,43.0,63.35
2024-01-03 14:00:00,2024,1,3,14,30381.83333333333,1,0,0,0,0,0,0,0,0,0,0,0,0.571268,0.820763,-0.5,-0.866025,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,-1571.66666666667,4373.4167,11060.0,14948.4166,0.1439,0.364,12.45,9.55,2925.0,30.11,43.0,63.6
2024-01-03 15:00:00,2024,1,3,15,30184.58333333333,1,0,0,0,0,0,0,0,0,0,0,0,0.571268,0.820763,-0.707107,-0.707107,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,-180.91666666667,2692.75,10063.4167,17428.4166,0.0892,0.3334,12.45,9.55,4011.41666666667,30.11,40.99,66.03
2024-01-03 16:00:00,2024,1,3,16,30578.33333333333,1,0,0,0,0,0,0,0,0,0,0,0,0.571268,0.820763,-0.866025,-0.5,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,240.83333333333,859.0833,9264.0,20455.25,0.0281,0.303,12.46,9.54,5180.58333333333,30.11,43.66,67.52
2024-01-03 17:00:00,2024,1,3,17,31860.58333333333,1,0,0,0,0,0,0,0,0,0,0,0,0.571268,0.820763,-0.965926,-0.258819,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,868.08333333333,71.5833,8969.3333,22819.6667,0.0022,0.2815,12.46,9.54,5591.25,30.11,52.2,89.57
2024-01-03 18:00:00,2024,1,3,18,32367.0,1,0,0,0,0,0,0,0,0,0,0,0,0.571268,0.820763,-1.0,-0.0,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,1194.91666666667,42.9167,8878.5833,23445.5,0.0013,0.2743,12.47,9.53,5655.83333333333,30.11,57.77,94.2
2024-01-03 19:00:00,2024,1,3,19,32871.0,1,0,0,0,0,0,0,0,0,0,0,0,0.571268,0.820763,-0.965926,0.258819,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,1062.0,439.6667,9308.3333,23123.0,0.0134,0.2832,12.47,9.53,5433.08333333333,30.11,62.45,104.35
2024-01-03 20:00:00,2024,1,3,20,32380.91666666667,1,0,0,0,0,0,0,0,0,0,0,0,0.571268,0.820763,-0.866025,0.5,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,898.41666666667,7.1667,9590.0,22783.75,0.0002,0.2962,12.48,9.52,5415.0,30.11,58.0,113.26
2024-01-03 21:00:00,2024,1,3,21,29852.91666666667,1,0,0,0,0,0,0,0,0,0,0,0,0.571268,0.820763,-0.707107,0.707107,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,196.91666666667,7.0,9726.75,20119.1667,0.0002,0.3258,12.48,9.52,4595.33333333333,30.11,52.83,113.26
2024-01-03 22:00:00,2024,1,3,22,27054.0,1,0,0,0,0,0,0,0,0,0,0,0,0.571268,0.820763,-0.5,0.866025,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,-454.91666666667,7.0,8909.5833,18137.4167,0.0003,0.3293,12.49,9.51,3886.33333333333,30.11,46.26,94.2
2024-01-03 23:00:00,2024,1,3,23,24927.83333333333,1,0,0,0,0,0,0,0,0,0,0,0,0.571268,0.820763,-0.258819,0.965926,2,0,0,1,0,0,0,0,0,1,0,0,0,0.0,-103.83333333333,7.0,8288.3333,16632.5,0.0003,0.3325,12.49,9.51,3097.5,30.11,40.1,86.58
2024-01-04 00:00:00,2024,1,4,0,23017.08333333333,1,0,0,0,0,0,0,0,0,0,0,0,0.724793,0.688967,0.0,1.0,3,0,0,0,1,0,0,0,0,1,0,0,0,0.0,95.41666666667,7.0,7757.5833,15252.5,0.0003,0.337,12.5,9.5,2749.5,32.82,6.8,90.39
2024-01-04 01:00:00,2024,1,4,1,21817.25,1,0,0,0,0,0,0,0,0,0,0,0,0.724793,0.688967,0.258819,0.965926,3,0,0,0,1,0,0,0,0,1,0,0,0,0.0,328.58333333333,7.0,7320.9167,14489.3333,0.0003,0.3356,12.36,9.64,2446.5,32.82,3.2,87.0
2024-01-04 02:00:00,2024,1,4,2,21257.5,1,0,0,0,0,0,0,0,0,0,0,0,0.724793,0.688967,0.5,0.866025,3,0,0,0,1,0,0,0,0,1,0,0,0,0.0,348.16666666667,7.0,7107.5,14143.0,0.0003,0.3344,12.22,9.78,2343.58333333333,32.82,3.2,80.21
2024-01-04 03:00:00,2024,1,4,3,21056.83333333333,1,0,0,0,0,0,0,0,0,0,0,0,0.724793,0.688967,0.707107,0.707107,3,0,0,0,1,0,0,0,0,1,0,0,0,0.0,1386.91666666667,7.0,6939.5833,14110.25,0.0003,0.3296,12.08,9.92,2269.83333333333,32.82,3.2,70.1
2024-01-04 04:00:00,2024,1,4,4,21567.08333333333,1,0,0,0,0,0,0,0,0,0,0,0,0.724793,0.688967,0.866025,0.5,3,0,0,0,1,0,0,0,0,1,0,0,0,0.0,1455.83333333333,7.0,6982.5833,14577.5,0.0003,0.3238,11.93,10.07,2443.5,32.82,3.2,66.86
2024-01-04 05:00:00,2024,1,4,5,23920.0,1,0,0,0,0,0,0,0,0,0,0,0,0.724793,0.688967,0.965926,0.258819,3,0,0,0,1,0,0,0,0,1,0,0,0,0.0,2480.75,7.0,7066.4167,16846.5833,0.0003,0.2954,11.79,10.21,2820.75,32.82,2.21,68.14
2024-01-04 06:00:00,2024,1,4,6,27105.0,1,0,0,0,0,0,0,0,0,0,0,0,0.724793,0.688967,1.0,0.0,3,0,0,0,1,0,0,0,0,1,0,0,0,0.0,2577.83333333333,7.0,6973.75,20124.25,0.0003,0.2573,11.65,10.35,2825.75,32.82,4.78,86.74
2024-01-04 07:00:00,2024,1,4,7,29434.25,1,0,0,0,0,0,0,0,0,0,0,0,0.724793,0.688967,0.965926,-0.258819,3,0,0,0,1,0,0,0,0,1,0,0,0,0.0,2966.66666666667,70.3333,6876.8333,22487.0834,0.0024,0.2336,11.51,10.49,3332.33333333333,32.82,45.42,94.51
2024-01-04 08:00:00,2024,1,4,8,31065.41666666667,1,0,0,0,0,0,0,0,0,0,0,0,0.724793,0.688967,0.866025,-0.5,3,0,0,0,1,0,0,0,0,1,0,0,0,0.0,2949.16666666667,1093.0,6450.0,23522.4167,0.0352,0.2076,11.37,10.63,3680.83333333333,32.82,61.92,96.0
2024-01-04 09:00:00,2024,1,4,9,31603.83333333333,1,0,0,0,0,0,0,0,0,0,0,0,0.724793,0.688967,0.707107,-0.707107,3,0,0,0,1,0,0,0,0,1,0,0,0,0.0,2048.5,2547.9167,6018.0833,23037.8333,0.0806,0.1904,11.22,10.78,4006.66666666667,32.82,67.0,98.13
2024-01-04 10:00:00,2024,1,4,10,31566.66666666667,1,0,0,0,0,0,0,0,0,0,0,0,0.724793,0.688967,0.5,-0.866025,3,0,0,0,1,0,0,0,0,1,0,0,0,0.0,1448.83333333333,3459.8333,5538.9167,22567.9167,0.1096,0.1755,11.08,10.92,3826.66666666667,32.82,63.6,95.0
2024-01-04 11:00:00,2024,1,4,11,31562.41666666667,1,0,0,0,0,0,0,0,0,0,0,0,0.724793,0.688967,0.258819,-0.965926,3,0,0,0,1,0,0,0,0,1,0,0,0,0.0,1917.58333333333,4266.0,5412.5,21883.9167,0.1352,0.1715,10.94,11.06,3509.83333333333,32.82,58.5,90.35
